id_avaliacao,id_usuario,id_livro,nota,comentario,data_avaliacao
523,3335,2287,4,Vento cidade tempo sonho,2025-12-01
524,1443,23,3,Vento mundo,2025-10-30
525,594,501,2,Tempo leitura sombra fogo,2025-12-07
526,5740,4745,3,Silencio tempo luz,2025-12-26
527,9309,105,3,Sombra silencio mundo vento,2025-06-29
528,1118,1186,3,Mar historia,2025-12-23
529,7842,3643,5,Historia mundo,2026-05-04
530,1405,1168,2,Vento mundo,2025-12-19
531,5334,3452,4,Sombra mundo vento fogo,2026-01-26
532,2701,1233,4,Sonho leitura,2025-11-20
533,8632,521,4,Cidade sonho,2026-01-24
534,5459,1783,2,Memoria luz cidade,2026-03-24
535,2970,3489,3,Sombra sombra,2026-02-22
536,9232,3443,2,Cidade dados vento mundo,2025-12-06
537,3679,4616,1,Sombra silencio historia dados,2026-01-29
538,8772,4907,2,Tempo leitura mundo vento,2025-10-31
539,6220,2548,4,Leitura leitura cidade,2025-08-28
540,441,3130,3,Sombra leitura memoria,2025-06-22
541,2895,721,3,Leitura sonho silencio historia,2025-11-09
542,9787,2293,5,Sonho leitura mundo,2025-07-30
543,9210,2789,5,Mundo sonho luz historia,2026-05-06
544,9423,3325,4,Dados mundo,2026-03-29
545,2992,1235,2,Sombra mar sombra silencio,2026-03-01
546,4538,2159,4,Leitura sombra sonho,2026-01-28
547,1576,2215,3,Leitura mar,2026-06-08
548,9040,1088,3,Sombra sombra dados,2026-01-19
549,119,4221,4,Mar cidade sombra silencio,2025-09-23
550,694,3728,3,Sombra sonho,2026-01-04
551,1242,1427,2,Dados memoria memoria mundo,2026-02-11
552,7697,98,4,Mundo cidade,2025-09-29
553,9839,4122,5,Historia sonho mundo vento,2026-01-22
554,8910,3511,4,Leitura luz silencio tempo,2025-09-10
555,253,207,3,Mundo sonho cidade silencio,2025-08-13
556,6840,1324,3,Silencio sombra,2026-05-16
557,9903,3319,4,Dados fogo fogo,2025-07-07
558,2360,554,4,Memoria luz,2025-07-25
559,9303,3500,4,Dados tempo sonho,2026-04-03
560,6079,3968,4,Memoria vento luz,2025-12-02
561,2544,1642,3,Sombra silencio sombra,2026-01-22
562,6877,1439,4,Dados historia,2025-12-08
563,2740,4556,4,Cidade memoria memoria,2025-08-19
564,2273,1288,3,Tempo leitura dados,2025-09-04
565,4885,4225,4,Luz sombra historia,2026-04-30
566,1206,3373,4,Memoria cidade sombra leitura,2026-03-25
567,7048,3348,3,Mar mar leitura,2026-03-07
568,4755,2974,4,Tempo silencio tempo,2025-11-21
569,6466,3631,5,Mar historia sonho historia,2025-12-10
570,1905,3397,3,Vento vento,2025-09-15
571,4573,921,3,Tempo leitura leitura,2025-12-12
572,7213,3963,5,Mundo historia silencio,2025-08-28
573,9679,597,2,Vento vento,2025-10-16
574,243,3640,4,Memoria dados mundo,2025-09-20
575,9315,2595,5,Silencio dados dados mundo,2025-12-25
576,5632,3867,5,Mar historia dados,2026-04-03
577,2600,794,3,Historia tempo dados dados,2025-12-24
578,8275,4471,4,Mar memoria tempo,2026-05-26
579,4286,4816,5,Mar mar leitura,2025-12-11
580,8288,1911,4,Memoria cidade mar mar,2026-02-05
581,4636,267,3,Sonho sonho,2026-06-03
582,7203,4931,3,Cidade sombra,2026-01-01
583,7300,2287,4,Cidade dados fogo dados,2026-02-12
584,1375,1856,4,Sonho leitura leitura,2025-10-04
585,8132,3934,4,Fogo mundo dados,2026-05-26
586,7234,3475,4,Memoria vento luz,2026-03-18
587,5197,4652,5,Memoria silencio,2025-08-30
588,9852,4171,3,Vento leitura,2026-05-10
589,2352,1715,2,Mundo historia mundo vento,2026-05-09
590,2914,3910,3,Fogo cidade mar fogo,2025-09-25
591,8267,3623,2,Memoria leitura silencio tempo,2025-09-06
592,6513,4234,2,Fogo cidade silencio,2026-01-31
593,1474,3250,3,Tempo cidade cidade,2026-02-23
594,3961,3186,3,Tempo cidade mar,2025-11-18
595,3609,69,2,Tempo historia fogo,2025-07-07
596,3558,1231,3,Fogo sonho leitura,2025-10-23
597,6564,4960,5,Tempo sombra silencio,2025-11-25
598,8717,3074,4,Mundo sombra tempo,2025-08-04
599,9818,4114,4,Sonho memoria silencio,2026-06-10
600,5764,2762,4,Leitura dados sombra luz,2025-12-04
601,4986,4940,3,Dados silencio fogo,2025-06-16
602,420,300,3,Historia historia dados mundo,2026-03-14
603,9595,4629,3,Mar dados,2025-09-28
604,9901,3842,3,Fogo dados memoria luz,2026-01-17
605,8258,2974,4,Leitura leitura historia luz,2026-04-21
606,467,3091,4,Memoria cidade cidade,2026-01-20
607,989,4021,2,Leitura dados leitura leitura,2026-04-12
608,345,128,5,Mar tempo mar,2025-07-07
609,6919,4618,4,Fogo leitura,2025-12-20
610,8347,4584,4,Cidade sombra mundo tempo,2025-07-12
611,7935,4771,4,Memoria luz,2026-02-13
612,2903,4602,2,Leitura historia,2026-04-11
613,281,4122,4,Historia tempo,2025-12-14
614,9526,3378,2,Leitura cidade historia mar,2026-03-08
615,5570,2973,4,Historia dados mar sombra,2025-10-02
616,3132,2203,4,Mar memoria historia leitura,2025-10-18
617,690,1174,1,Sonho vento,2026-04-18
618,6261,3282,3,Sombra fogo luz,2025-11-19
619,5168,4389,2,Cidade historia,2026-06-07
620,1466,115,3,Cidade leitura dados,2025-11-04
621,5621,3269,5,Fogo vento sombra,2025-10-11
622,6477,4422,3,Sonho dados,2026-03-07
623,3449,4215,5,Tempo silencio mundo sonho,2025-09-11
624,4022,268,4,Tempo sonho,2026-01-12
625,8669,2189,5,Vento cidade,2025-09-04
626,4273,1856,4,Vento fogo,2026-05-08
627,40,643,4,Historia memoria,2025-11-17
628,981,3936,5,Vento tempo sonho cidade,2025-09-18
629,7873,3306,5,Tempo mundo,2026-02-20
630,2357,1449,3,Tempo sonho,2026-01-09
631,7062,4348,2,Vento mundo mundo,2026-06-07
632,9562,4587,3,Silencio tempo,2026-03-24
633,8436,1984,3,Silencio fogo mar,2026-05-17
634,75,2791,4,Historia memoria,2025-08-08
635,2739,4017,5,Silencio mundo cidade,2026-04-07
636,715,2723,3,Dados silencio,2026-02-08
637,325,3944,3,Mundo sombra dados,2026-01-01
638,7149,3979,3,Tempo historia dados cidade,2026-05-19
639,8972,3647,1,Dados historia tempo,2025-06-17
640,5808,3830,2,Vento mar vento,2025-11-15
641,2701,3455,4,Fogo sombra,2026-04-29
642,9793,1276,5,Mar leitura fogo,2025-11-11
643,3063,2388,4,Silencio vento fogo,2025-08-09
644,2239,1074,4,Fogo silencio,2026-04-11
645,7490,159,4,Luz cidade,2025-12-08
646,2724,3138,3,Mar leitura mundo,2026-02-19
647,7106,1030,2,Mundo vento sombra,2025-12-27
648,4351,1662,3,Luz luz historia luz,2025-09-27
649,2279,4832,5,Leitura leitura silencio,2025-12-04
650,4486,1145,5,Cidade memoria silencio,2026-02-09
651,4245,582,4,Silencio vento mundo,2025-07-27
652,2556,311,3,Mundo cidade,2026-03-04
653,1441,108,4,Dados leitura mundo,2025-12-04
654,2655,3777,5,Luz sombra luz,2026-05-21
655,6171,1581,4,Historia sombra,2026-05-07
656,3161,2299,5,Historia fogo sonho mundo,2025-08-29
657,3900,2189,5,Memoria mundo mar,2025-09-09
658,210,754,2,Vento sonho,2025-08-28
659,4567,1719,3,Memoria fogo,2025-12-07
660,9481,689,3,Historia silencio,2025-12-15
661,6903,1741,3,Vento sonho,2026-04-22
662,7402,2948,5,Mundo silencio,2025-10-27
663,8559,1267,4,Tempo silencio dados mundo,2025-12-10
664,3155,2875,5,Silencio mar fogo luz,2026-01-10
665,6211,4332,2,Fogo mundo,2025-12-07
666,955,2681,4,Historia silencio fogo vento,2025-08-11
667,1176,1244,5,Tempo luz,2026-06-09
668,9179,4221,4,Sonho vento,2025-09-14
669,3366,3541,3,Silencio leitura fogo,2025-07-05
670,8620,2758,3,Historia sombra luz sombra,2026-05-05
671,3267,2362,3,Memoria mundo cidade,2025-09-06
672,2069,2890,3,Vento memoria vento,2025-06-14
673,877,2903,3,Sonho dados dados sombra,2025-10-20
674,9137,361,2,Sombra leitura sombra sombra,2026-02-16
675,4831,1256,4,Dados mundo sombra,2025-07-30
676,8654,1328,2,Fogo tempo cidade,2025-12-10
677,7941,1210,5,Memoria cidade mar,2026-04-05
678,167,1608,3,Silencio luz fogo,2025-09-14
679,7947,873,4,Tempo leitura,2026-04-02
680,1707,2289,4,Cidade fogo,2026-04-08
681,1066,3410,2,Sombra sombra tempo mundo,2025-12-21
682,6789,1356,2,Tempo mundo,2025-12-05
683,6482,428,5,Leitura sombra memoria,2026-01-10
684,9253,3510,3,Sombra vento,2025-12-04
685,7832,3572,4,Leitura mundo,2026-01-21
686,527,1670,1,Sombra tempo historia,2025-08-09
687,6066,339,3,Tempo historia sonho dados,2026-02-22
688,3407,1957,2,Dados historia leitura,2025-12-26
689,7029,1476,2,Silencio sonho leitura,2025-10-17
690,9240,4162,2,Luz mundo memoria sombra,2025-11-14
691,7415,2391,2,Luz sonho sonho,2026-02-03
692,2328,2732,3,Dados memoria dados,2025-11-18
693,3447,2531,2,Silencio mundo memoria cidade,2025-08-26
694,9764,1026,3,Silencio mar sonho sonho,2025-08-17
695,7247,4434,3,Sonho fogo mar,2026-06-01
696,844,1489,3,Leitura luz mundo,2026-01-17
697,3741,2840,3,Mundo fogo,2025-06-20
698,5833,1419,1,Mundo leitura,2025-10-01
699,7994,3742,4,Mar tempo vento,2026-05-16
700,2919,1290,4,Vento cidade dados mundo,2025-10-25
701,5375,1280,4,Luz historia mar,2026-05-20
702,6255,4545,5,Luz cidade dados memoria,2025-11-04
703,8710,393,3,Tempo cidade,2026-01-13
704,7136,4587,3,Sonho cidade historia leitura,2025-09-05
705,1411,2944,5,Tempo silencio silencio,2025-12-21
706,3889,908,2,Tempo sombra historia,2026-01-19
707,3297,390,2,Cidade silencio luz,2026-02-15
708,1667,2034,4,Fogo historia,2026-02-15
709,1377,539,4,Luz silencio tempo dados,2025-11-27
710,9943,2346,4,Memoria vento,2025-12-07
711,4120,349,3,Fogo silencio fogo,2026-03-11
712,7018,3909,3,Leitura mar vento tempo,2026-05-20
713,9764,1810,4,Silencio luz sonho historia,2025-12-16
714,5579,3241,3,Leitura fogo sombra cidade,2026-04-12
715,1344,3294,3,Mar cidade cidade historia,2026-01-21
716,8639,3861,3,Cidade tempo,2026-02-05
717,7056,489,3,Dados vento tempo,2026-05-24
718,8795,1281,2,Vento silencio,2025-10-15
719,2539,689,2,Historia memoria sombra leitura,2025-09-19
720,2026,920,2,Cidade vento mundo cidade,2025-09-18
721,3186,4324,4,Cidade silencio luz,2025-10-15
722,5959,2875,3,Luz memoria,2026-03-20
723,5761,1443,4,Mundo mar tempo,2026-01-13
724,9603,2538,3,Memoria vento,2026-04-21
725,533,455,1,Vento dados fogo,2025-10-29
726,9795,3058,4,Sombra dados dados cidade,2025-10-29
727,7959,2838,3,Sombra sonho mar fogo,2025-11-16
728,6587,3649,5,Fogo tempo cidade,2025-12-09
729,4277,3839,5,Tempo mar,2025-08-01
730,285,608,5,Vento fogo dados,2025-10-10
731,7395,4291,5,Sonho mundo,2026-01-28
732,9017,3431,5,Cidade sonho tempo tempo,2026-03-26
733,633,912,3,Memoria mundo tempo luz,2025-11-29
734,888,510,4,Mundo luz,2026-04-16
735,1542,4451,3,Tempo dados,2026-01-16
736,6313,126,3,Leitura cidade,2025-12-09
737,9822,701,3,Silencio dados dados leitura,2026-06-11
738,6658,2710,3,Dados vento mundo,2025-08-17
739,8466,3175,5,Tempo sombra historia sonho,2026-02-21
740,6213,1107,4,Tempo tempo fogo vento,2025-10-25
741,1977,2431,4,Dados luz,2025-07-21
742,7848,487,5,Cidade historia dados dados,2025-08-09
743,8970,4189,2,Luz vento leitura,2026-06-08
744,5066,1442,3,Tempo sonho,2025-12-25
745,4985,1618,3,Mar silencio mar cidade,2026-01-30
746,771,2287,2,Sombra mundo,2026-03-11
747,4395,1763,4,Sombra dados leitura,2025-11-29
748,3649,2968,3,Luz dados fogo mar,2025-07-18
749,7070,2087,2,Mundo historia,2025-10-05
750,693,4832,4,Mundo fogo dados cidade,2025-08-14
751,9787,3086,2,Dados silencio,2026-01-19
752,5772,4021,3,Vento sonho silencio,2026-03-15
753,6821,4886,2,Mar vento leitura,2025-07-24
754,8254,1806,5,Cidade mundo,2026-04-05
755,7422,2104,5,Sonho sonho cidade vento,2025-11-13
756,640,2435,3,Dados fogo leitura,2025-10-10
757,8531,291,3,Tempo vento,2026-03-03
758,9660,3647,2,Cidade leitura,2026-01-05
759,829,283,4,Mundo leitura sombra,2025-09-15
760,7274,4845,4,Mar mar vento,2025-08-31
761,7949,3743,5,Sonho luz tempo memoria,2026-01-20
762,8909,1037,5,Historia silencio historia,2025-08-05
763,1336,58,5,Sombra fogo fogo historia,2026-02-21
764,390,1702,3,Memoria sonho leitura leitura,2026-04-29
765,7427,3032,4,Mundo mundo,2025-07-04
766,9460,3412,4,Historia sombra leitura,2025-09-22
767,4334,494,4,Silencio mar vento,2025-10-31
768,7998,3505,2,Silencio sonho,2025-07-18
769,741,1582,5,Dados leitura silencio,2025-12-23
770,3517,789,4,Dados tempo luz,2026-04-08
771,6021,3569,4,Dados dados memoria vento,2026-01-10
772,7988,2789,4,Luz tempo,2026-06-05
773,4963,4629,5,Dados luz tempo silencio,2026-02-11
774,4024,2064,4,Sonho dados memoria,2025-07-25
775,2556,4962,5,Fogo cidade,2025-07-17
776,1335,1132,4,Historia luz memoria,2026-06-08
777,6275,217,2,Historia luz,2025-09-21
778,635,1855,4,Fogo fogo fogo,2025-11-27
779,5983,594,5,Fogo mundo cidade cidade,2026-01-16
780,9553,1889,2,Sombra mar cidade silencio,2026-03-18
781,3625,2508,4,Luz memoria,2025-09-05
782,686,2762,4,Memoria memoria sombra silencio,2026-06-12
783,2715,723,3,Mundo fogo historia leitura,2026-04-08
784,4685,4254,2,Mundo fogo sombra,2025-10-27
785,1421,3252,4,Sonho dados,2026-03-25
786,344,2125,3,Vento memoria,2026-04-14
787,7963,1542,3,Tempo silencio,2026-05-05
788,630,4112,4,Cidade fogo silencio historia,2026-03-25
789,7472,1573,3,Dados mundo,2026-04-10
790,9900,2519,4,Sonho cidade,2026-04-22
791,33,4441,5,Luz memoria,2025-11-20
792,5511,4673,4,Luz vento fogo mar,2025-11-01
793,7369,1465,5,Cidade memoria historia fogo,2025-10-23
794,7684,3994,5,Fogo mundo,2026-06-02
795,6762,968,2,Mar mundo leitura,2026-02-12
796,1353,4104,3,Vento historia tempo,2025-08-04
797,4907,4629,5,Memoria sombra leitura mar,2025-08-23
798,1060,2660,4,Leitura sombra vento,2026-02-23
799,6444,2535,5,Cidade mundo sombra mundo,2026-05-10
800,1285,2165,3,Leitura silencio historia,2026-06-02
801,1358,361,2,Mar fogo mundo,2026-05-14
802,2841,834,5,Fogo leitura mundo,2025-08-24
803,1536,4788,2,Vento memoria,2026-03-15
804,6025,2369,3,Sombra mundo silencio,2026-04-27
805,4340,312,2,Memoria vento sonho,2025-08-30
806,2507,1632,4,Luz dados,2025-11-12
807,6258,3022,5,Historia mundo dados,2025-10-08
808,9497,4499,4,Vento mar mar,2025-11-14
809,749,2973,4,Leitura memoria historia historia,2025-12-06
810,6018,376,4,Fogo dados mundo,2025-12-21
811,859,398,3,Historia historia cidade fogo,2026-01-22
812,2408,279,2,Leitura dados,2026-02-09
813,375,4176,3,Mar mar leitura sonho,2026-05-11
814,2990,502,4,Leitura leitura tempo historia,2025-09-03
815,4168,3212,3,Mar cidade,2026-04-07
816,4374,3313,4,Mundo sombra,2025-08-16
817,9935,1538,4,Sonho fogo fogo mundo,2025-07-03
818,9225,1242,3,Dados dados,2025-06-14
819,3977,2199,3,Cidade sonho leitura,2025-07-07
820,2062,1030,3,Silencio leitura silencio,2025-11-30
821,8991,4098,5,Mar cidade silencio,2026-04-17
822,3301,920,2,Mundo historia silencio,2025-10-26
823,6041,3273,3,Mar vento historia,2026-02-14
824,5711,1914,3,Silencio dados tempo silencio,2026-01-24
825,1859,431,4,Sombra luz tempo,2025-12-05
826,5758,3879,2,Mar luz,2026-05-12
827,292,4728,3,Historia fogo,2025-07-28
828,487,2390,2,Dados historia cidade,2025-10-01
829,8602,440,3,Fogo leitura,2025-11-07
830,8421,2289,4,Dados cidade vento,2025-07-30
831,8500,3325,4,Memoria sonho leitura mar,2026-02-18
832,7332,2537,3,Historia dados historia mundo,2026-03-04
833,4377,299,5,Sonho vento,2026-02-08
834,171,2217,3,Vento memoria sonho,2026-05-03
835,870,842,2,Fogo mar vento luz,2025-12-25
836,4320,3788,4,Memoria historia,2025-12-11
837,85,3603,3,Leitura mundo historia tempo,2025-07-31
838,7315,2198,3,Mundo sombra,2025-11-25
839,9888,4908,4,Historia silencio cidade silencio,2026-02-22
840,4770,535,3,Fogo sonho,2026-04-03
841,5049,1445,4,Leitura fogo leitura mar,2026-03-10
842,2552,4912,5,Cidade sombra silencio historia,2026-04-22
843,5089,4442,5,Dados historia mundo,2026-05-13
844,7130,2375,4,Vento tempo tempo,2025-12-02
845,7947,191,4,Cidade sonho mundo,2026-02-14
846,5812,2166,3,Sombra memoria,2026-02-21
847,1435,161,4,Silencio leitura luz,2026-04-08
848,6682,3419,3,Vento vento dados sombra,2025-08-02
849,6075,3070,2,Cidade mundo,2025-11-09
850,2063,3668,3,Leitura sonho sonho,2025-08-10
851,1209,4754,5,Mundo cidade sombra leitura,2026-03-17
852,8634,1865,3,Historia leitura dados,2026-03-19
853,5858,1817,5,Vento leitura,2025-11-16
854,1984,1479,4,Silencio leitura mar mundo,2025-12-25
855,2590,122,3,Mar leitura,2026-04-09
856,3676,3227,4,Sonho mundo silencio leitura,2025-08-22
857,445,3064,3,Memoria sombra mar,2025-11-01
858,8304,454,4,Luz sonho,2025-09-19
859,6620,3686,3,Memoria mar fogo,2026-06-03
860,7084,4271,3,Fogo vento dados,2026-04-26
861,1913,2357,4,Mundo dados silencio,2025-06-28
862,7228,476,4,Leitura mundo,2025-12-22
863,7840,2407,4,Vento historia leitura sonho,2025-08-31
864,7684,3318,3,Luz mar luz memoria,2025-06-23
865,1965,3608,3,Silencio mundo tempo mar,2025-08-05
866,16,4533,5,Cidade sombra silencio mundo,2026-03-11
867,2063,1489,4,Fogo mundo,2026-03-09
868,9819,4629,4,Vento leitura,2026-02-01
869,3782,4164,3,Memoria memoria dados,2025-08-26
870,9941,857,3,Leitura vento luz,2026-04-05
871,1616,4098,4,Luz sonho,2025-07-06
872,2602,1868,4,Leitura memoria,2026-06-13
873,2335,2346,3,Dados cidade tempo cidade,2025-10-08
874,7795,2094,3,Tempo mundo tempo,2026-03-04
875,6339,3749,4,Luz luz fogo memoria,2026-03-31
876,6583,2820,3,Sonho cidade fogo,2025-06-19
877,2868,1675,4,Cidade leitura,2025-06-15
878,837,2267,2,Vento mar sonho fogo,2026-04-10
879,7109,2656,5,Dados mar tempo,2025-09-28
880,6015,1309,4,Sonho memoria,2025-06-29
881,3029,130,3,Luz fogo sombra,2026-01-20
882,7654,2800,4,Fogo luz leitura,2026-01-30
883,6775,4593,3,Fogo fogo,2026-02-10
884,6654,2608,2,Dados dados,2026-03-19
885,5855,476,3,Historia vento,2026-05-02
886,5569,1186,3,Dados luz,2025-12-05
887,8434,123,4,Sonho mundo,2026-05-05
888,5835,3004,5,Sonho luz luz cidade,2025-08-12
889,9514,235,4,Cidade dados silencio mar,2026-04-21
890,1686,3777,5,Memoria silencio fogo luz,2026-02-27
891,4680,2592,5,Tempo cidade dados,2025-08-05
892,3795,3823,3,Mundo fogo,2025-09-14
893,6661,2618,2,Fogo sombra,2025-10-09
894,4355,3840,2,Historia luz,2025-10-03
895,9847,2711,3,Sombra mar silencio,2025-06-16
896,5303,3371,3,Cidade leitura mundo,2025-12-05
897,2779,2187,3,Tempo mundo,2026-05-26
898,6827,279,2,Fogo vento,2026-02-07
899,2343,1603,2,Silencio memoria,2025-08-19
900,3352,4471,3,Sombra memoria luz,2025-12-17
901,1505,4305,3,Memoria sombra dados sonho,2026-01-29
902,4160,165,4,Cidade leitura,2025-11-11
903,3383,2674,3,Tempo luz,2026-06-12
904,3987,968,4,Fogo vento vento mundo,2026-03-06
905,5742,1648,3,Mundo historia historia,2025-10-15
906,6125,3067,4,Silencio sonho dados,2025-12-30
907,3865,1880,3,Mar mundo tempo fogo,2025-10-23
908,6086,3879,2,Mar fogo dados,2025-07-26
909,8281,2976,3,Fogo historia dados,2025-11-18
910,8102,4757,2,Luz memoria sombra,2026-02-05
911,6449,3135,5,Cidade luz vento luz,2026-03-05
912,3093,2062,3,Leitura sombra tempo,2025-07-23
913,1753,165,5,Luz luz luz memoria,2025-06-28
914,954,2371,2,Luz mar memoria,2025-06-26
915,7572,1634,4,Fogo tempo,2025-08-09
916,4596,3212,3,Mar sonho,2025-06-14
917,3350,3831,2,Tempo vento leitura,2026-05-24
918,3951,476,3,Cidade sonho memoria sonho,2025-08-31
919,9659,3506,4,Mundo cidade sombra fogo,2025-08-08
920,173,4324,5,Tempo mar dados,2026-04-20
921,5719,3170,2,Luz fogo historia mar,2025-12-26
922,906,139,2,Cidade silencio sombra sombra,2026-03-24
923,724,4614,3,Fogo historia dados,2025-09-10
924,5121,1600,5,Tempo sombra historia tempo,2025-06-28
925,5795,4254,3,Silencio tempo,2026-05-12
926,4978,4117,1,Mar memoria,2025-11-12
927,6323,2607,4,Vento cidade luz,2026-02-08
928,4122,1316,4,Tempo dados cidade,2025-09-13
929,258,3912,4,Mundo tempo historia cidade,2025-09-16
930,9157,912,5,Mar fogo memoria,2025-06-14
931,7841,4301,2,Sonho leitura sonho,2025-11-23
932,7255,3834,4,Sombra leitura cidade leitura,2025-08-21
933,8856,2267,2,Leitura mar silencio,2025-07-31
934,44,899,4,Tempo fogo historia fogo,2025-11-19
935,8497,4277,3,Leitura mar luz luz,2025-10-14
936,1382,4845,3,Vento cidade mundo silencio,2025-09-20
937,5270,1286,5,Mar luz fogo,2025-12-28
938,8323,3573,3,Vento sonho luz dados,2025-07-20
939,5692,2789,3,Fogo sombra tempo,2025-11-23
940,9402,3569,3,Leitura sonho leitura vento,2025-09-05
941,1879,3518,4,Memoria leitura dados memoria,2026-01-22
942,4294,2489,4,Sonho luz sombra,2025-07-03
943,443,477,4,Fogo silencio,2025-10-18
944,6265,361,2,Mar dados leitura,2026-04-15
945,2805,1607,3,Silencio tempo silencio leitura,2026-01-07
946,4235,810,3,Fogo mundo cidade tempo,2025-12-24
947,8734,4690,5,Mar mar,2025-10-04
948,4926,3861,3,Dados sombra sonho dados,2026-05-20
949,1296,221,3,Memoria mar leitura historia,2025-08-31
950,4934,1648,2,Mundo historia leitura,2025-09-29
951,6418,4113,2,Mundo mar,2025-07-19
952,4605,1752,3,Mundo leitura,2026-02-27
953,4382,1692,2,Dados leitura,2025-08-13
954,2583,2660,4,Tempo historia,2025-08-19
955,2714,2026,3,Cidade cidade sonho silencio,2025-07-21
956,5446,3645,3,Sombra leitura cidade sonho,2025-12-20
